C_right,v_cap,C_sys,PID_7A_loop,PID_45W_loop,PID_n7A_loop,supercap_max_power_current,supercap_target_voltage
0.334857,21.859779,1.650404,24.997803,24.997803,17.569378,2.179049,24.820515
0.128938,21.859779,1.656851,24.997803,24.997803,17.506428,2.179049,24.820515
0.051575,21.859779,1.863151,24.997803,21.861465,17.578350,2.179049,21.992746
-0.045128,21.859779,2.547544,24.997803,22.311867,17.737801,2.179049,22.311867
-0.522896,21.850916,2.482053,24.997803,22.905787,17.693480,2.179049,22.932417
-0.322345,21.850916,2.475606,24.997803,22.923515,17.640293,2.179049,24.820515
-0.270769,21.850916,1.876045,24.997803,24.997803,17.578241,2.179049,24.820515
0.025788,21.842051,1.650404,24.997803,24.997803,17.560513,2.179049,24.820515
0.032235,21.842051,1.656851,24.997803,24.997803,17.578241,2.179049,24.820515
0.038681,21.842051,1.656851,24.997803,24.997803,17.551386,2.179049,24.820515
0.006447,21.842051,1.669744,24.997803,24.997803,17.551649,2.179049,24.820515
0.135385,21.842051,2.101686,24.997803,24.997803,17.551649,2.179049,24.820515
0.219194,21.842051,2.275752,24.997803,24.900293,17.578241,2.179049,24.820515
0.006447,21.842051,1.953408,24.997803,24.997803,17.587105,2.179049,24.820515
-0.006447,21.842051,1.650404,24.997803,24.997803,17.560438,2.179049,24.820515
0.096703,21.842051,1.649038,24.997803,24.997803,17.587105,2.179049,24.820515
0.038681,21.842051,1.695532,24.997803,24.997803,17.560513,2.179049,24.820515
0.154725,21.842051,1.985642,24.997803,24.997803,17.533918,2.179049,23.517511
-0.193407,21.842051,2.482053,24.997803,23.437656,17.666885,2.179049,23.481979
-0.444835,21.842051,2.482053,24.997803,23.437656,17.728937,2.179049,23.437656
-0.154932,21.842051,2.475606,24.997803,23.402199,17.649157,2.179049,23.402199
-0.309451,21.842051,2.475606,24.997803,23.366739,17.666885,2.179049,23.331282
-0.528645,21.842051,2.475606,24.997803,23.304688,17.640293,2.179049,23.295824
-0.335238,21.842051,2.475606,24.997803,23.198315,17.684616,2.179049,23.251501
-0.431942,21.842051,2.482053,24.997803,23.162855,17.684616,2.179049,23.162855
