C_right,v_cap,C_sys,PID_7A_loop,PID_45W_loop,PID_n7A_loop,supercap_max_power_current,supercap_target_voltage
-1.192675,18.854725,0.831649,24.980070,24.997803,12.818021,1.779342,24.811649
-1.063260,18.854725,0.825202,24.785053,24.997803,12.800292,1.779342,24.749596
-0.760733,18.854725,0.831649,24.785053,24.997803,12.755073,1.779342,24.740732
-0.631795,18.854725,0.831649,24.687504,24.997803,12.773699,1.779342,24.776190
-1.263590,18.854725,0.850989,24.714138,24.997803,12.711648,1.779342,24.776190
-0.419048,18.854725,0.831649,24.634359,24.997803,12.773770,1.779342,24.820515
-1.250697,18.854725,0.831649,24.687546,24.997803,12.773699,1.779342,24.785053
-1.224909,18.854725,0.831649,24.935749,24.997803,12.738242,1.779342,24.749596
-0.488662,18.854725,0.831649,24.873701,24.997803,12.862344,1.779342,24.731867
-0.921903,18.854725,0.825202,24.758461,24.997803,12.791429,1.779342,24.820515
-1.108865,18.854725,0.831649,24.962227,24.997803,12.639835,1.779342,24.660952
-0.309451,18.854725,0.831649,24.776190,24.997803,12.747106,1.779342,24.714138
-0.967034,18.854725,0.831641,24.758461,24.997803,12.888937,1.779342,24.820515
-0.805639,18.854725,0.831649,24.820515,24.997803,12.791429,1.779342,24.651976
-0.702711,18.854725,0.831649,24.767328,24.997803,12.667325,1.779342,24.634359
-0.431942,18.854725,0.825202,24.811649,24.997803,12.720512,1.779342,24.669817
-0.412601,18.854725,0.825202,24.678680,24.997803,12.862344,1.779342,24.820515
-1.044383,18.854725,0.831649,24.971209,24.997803,12.915532,1.779342,24.696486
-0.612455,18.854725,0.831649,24.847105,24.997803,12.791877,1.779342,24.820515
-1.147546,18.854725,0.831641,24.811649,24.997803,12.826886,1.779342,24.758461
-0.586667,18.854725,0.831649,24.705275,24.997803,12.844614,1.779342,24.820515
-0.934799,18.854725,0.831649,24.838240,24.997803,12.835751,1.779342,24.740732
-1.031502,18.863590,0.831649,24.740732,24.997803,12.720081,1.779342,24.811649
-0.889671,18.854725,0.831649,24.731867,24.997803,12.658462,1.779342,24.678680
-1.779342,18.854725,0.831649,24.829376,24.997803,12.835751,1.779342,24.820515
-0.502857,18.854725,0.831649,24.660952,24.997803,12.764835,1.779342,24.633461
-0.425495,18.854725,0.831649,24.660952,24.997803,12.809157,1.779342,24.820515
-0.954140,18.854725,0.831649,24.607765,24.997803,12.897801,1.779342,24.802782
-0.464176,18.854725,0.838103,24.723003,24.997803,12.711648,1.779342,24.669817
-0.522198,18.854725,0.831649,24.678680,24.997803,12.773699,1.779342,24.722889
-0.489964,18.854725,0.831649,24.678680,24.997803,12.879976,1.779342,24.820515
-0.586667,18.854725,0.825202,24.722666,24.997803,12.702784,1.779342,24.678680
-0.399707,18.854725,0.829108,24.705275,24.997803,12.729377,1.779342,24.723003
-0.606010,18.854725,0.831649,24.891426,24.997803,12.880073,1.779342,24.705536
-0.715605,18.854725,0.850989,24.900293,24.997803,12.773810,1.779342,24.749596
-0.631795,18.854725,0.844543,24.642328,24.997803,12.782564,1.779342,24.793919
-0.973480,18.854725,0.831649,24.705275,24.997803,12.711648,1.779342,24.731867
-1.070173,18.854725,0.831649,24.873701,24.997803,12.746208,1.779342,24.723003
-0.741392,18.854725,0.831649,24.873701,24.997803,12.782564,1.779342,24.696409
-0.934799,18.854725,0.831649,24.847105,24.997803,12.729377,1.779342,24.776190
-0.670477,18.854725,0.831649,24.802782,24.997803,12.809157,1.779342,24.820515
-0.958969,18.854725,0.831649,24.855972,24.997803,12.755970,1.779342,24.820551
-0.709158,18.854725,0.831649,24.660952,24.997803,12.676190,1.779342,24.731867
-0.618901,18.854725,0.831649,24.767511,24.997803,12.747220,1.779342,24.820515
-0.850989,18.854725,0.831649,24.625492,24.997803,12.676190,1.779342,24.643223
-0.967034,18.854725,0.838096,24.793919,24.997803,12.818021,1.779342,24.678383
-0.328791,18.854725,0.831649,24.678680,24.997803,12.801097,1.779342,24.687546
-0.792967,18.854725,0.831649,24.678680,24.997803,12.906666,1.779342,24.820515
-1.263590,18.854725,0.831649,24.713240,24.997803,12.729377,1.779342,24.714138
-0.136996,18.854725,0.831649,24.749596,24.997803,12.800292,1.779342,24.820515
-0.606008,18.854725,0.844543,24.705275,24.997803,12.720176,1.779342,24.820515
-1.005715,18.854725,0.831649,24.855972,24.997803,12.853479,1.779342,24.820515
-0.303004,18.854725,0.831649,24.625492,24.997803,12.773699,1.779342,24.820515
-1.018735,18.854725,0.831649,24.669817,24.997803,12.658462,1.779342,24.758461
-0.464176,18.854725,0.844543,24.820515,24.997803,12.773757,1.779342,24.820515
-1.121759,18.854725,0.831649,24.793695,24.997803,12.924395,1.779342,24.820515
-1.179781,18.854725,0.831649,24.767286,24.997803,12.791429,1.779342,24.776190
-1.005715,18.854725,0.831649,24.749596,24.997803,12.738242,1.779342,24.722858
-0.444835,18.854725,0.831649,24.660952,24.997803,12.676190,1.779342,24.678680
-0.567326,18.854725,0.831649,24.891426,24.997803,12.685055,1.779342,24.652088
-0.915458,18.854725,0.831649,24.865021,24.997803,12.702784,1.779342,24.643223
-1.083078,18.854725,0.831649,24.678680,24.997803,12.693919,1.779342,24.652088
-0.638242,18.854725,0.825202,24.696409,24.997803,12.702784,1.779342,24.723003
-0.696264,18.854725,0.831649,24.669817,24.997803,12.826886,1.779342,24.696409
-0.560879,18.854725,0.831641,24.864830,24.997803,12.747106,1.779342,24.802782
-0.999268,18.854725,0.831649,24.705275,24.997803,12.702784,1.779342,24.723003
-0.612455,18.854725,0.831649,24.714138,24.997803,12.782564,1.779342,24.731867
-0.528645,18.854725,0.831649,24.678680,24.997803,12.791429,1.779342,24.820515
-0.857436,18.854725,0.829108,24.669672,24.997803,12.933259,1.779342,24.820515
-0.670485,18.854725,0.831649,24.705275,24.997803,12.764835,1.779342,24.776190
-1.044396,18.854725,0.831649,24.811649,24.997803,12.827335,1.779342,24.820515
-0.644689,18.854725,0.825202,24.785053,24.997803,12.897801,1.779342,24.820515
-0.831649,18.854725,0.831641,24.731867,24.997803,12.764835,1.779342,24.820515
-0.590956,18.863590,0.831649,24.669817,24.997803,12.649597,1.779342,24.740732
-0.728499,18.854725,0.876777,24.838240,24.997803,12.800292,1.779342,24.722858
-0.502857,18.854725,0.831649,24.873701,24.997803,12.649543,1.779342,24.820515
-1.128206,18.854725,0.831649,24.784975,24.997803,12.711648,1.779342,24.687546
-0.702743,18.854725,0.825202,24.900293,24.997803,12.835751,1.779342,24.820515
-0.702711,18.854725,0.831649,24.776190,24.997803,12.809157,1.779342,24.570515
-0.206300,18.854725,0.825202,24.625492,24.997803,12.764835,1.779342,24.749596
-0.631795,18.854725,0.831649,24.731867,24.997803,12.791429,1.779342,24.740732
-0.599561,18.854725,0.831649,24.643223,24.997803,12.782564,1.779342,24.705275
-0.625348,18.854725,0.831649,24.776190,24.997803,12.747106,1.779342,24.767328
-0.522198,18.854725,0.857436,24.793919,24.997803,12.667290,1.779342,24.785053
-0.238535,18.854725,0.825202,24.749897,24.997803,12.755970,1.779342,24.749596
-1.160440,18.854725,0.825202,24.829376,24.997803,12.685055,1.779342,24.652088
-0.792967,18.854725,0.850989,24.776190,24.997803,12.720512,1.779342,24.820770
-1.044396,18.854725,0.831649,24.882563,24.997803,12.693470,1.779342,24.820515
-1.166887,18.854725,0.831649,24.829376,24.997803,12.818021,1.779342,24.820515
-1.012162,18.854725,0.831649,24.891426,24.997803,12.862344,1.779342,24.820515
-0.489964,18.854725,0.831649,24.723003,24.997803,12.755970,1.779342,24.793919
-0.773627,18.854725,0.831649,24.767328,24.997803,12.649525,1.779342,24.820515
-0.844543,18.854725,0.831649,24.802782,24.997803,12.685055,1.779342,24.820515
-0.883224,18.854725,0.825202,24.785053,24.997803,12.835751,1.779342,24.820515
-0.354579,18.854725,0.825202,24.625492,24.997803,12.631868,1.779342,24.802782
-0.328791,18.854725,0.831649,24.625492,24.997803,12.800292,1.779342,24.820515
-1.134653,18.854725,0.831649,24.864836,24.997803,12.942125,1.779342,24.731867
-0.547986,18.854725,0.831649,24.634359,24.997803,12.676190,1.779342,24.669817
-0.502857,18.854725,0.831649,24.749596,24.997803,12.755970,1.779342,24.695515
-0.625348,18.854725,0.831649,24.652088,24.997803,12.676190,1.779342,24.802782
-0.657583,18.854725,0.831649,24.758461,24.997803,12.906666,1.779342,24.820515
-1.070184,18.854725,0.831649,24.926884,24.997803,12.906666,1.779342,24.785053
-0.909009,18.854725,0.831649,24.847105,24.997803,12.835751,1.779342,24.793467
-0.986374,18.854725,0.831649,24.767328,24.997803,12.729377,1.779342,24.820515
-0.825202,18.854725,0.831649,24.856867,24.997803,12.711648,1.779342,24.696409
-0.541539,18.863590,0.825210,24.909159,24.997803,12.888937,1.779342,24.820515
-0.909011,18.854725,0.825202,24.652088,24.997803,12.649597,1.779342,24.758461
-0.799414,18.854725,0.831649,24.785053,24.997803,12.835751,1.779342,24.820515
-1.263590,18.854725,0.825202,24.980070,24.997803,12.702784,1.779342,24.820515
-1.141100,18.854725,0.831649,24.634359,24.997803,12.685055,1.779342,24.652088
-1.115539,18.854725,0.831649,24.740732,24.997803,12.809157,1.779342,24.820515
-1.160440,18.854725,0.831649,24.935749,24.997803,12.720512,1.779342,24.820515
-1.270037,18.854725,0.831649,24.811649,24.997803,12.871208,1.779342,24.820515
-1.270037,18.854725,0.831649,24.829147,24.997803,12.693919,1.779342,24.705275
-0.734945,18.854725,0.831649,24.767328,24.997803,12.764835,1.779342,24.820473
-0.573773,18.854725,0.850989,24.607765,24.997803,12.738242,1.779342,24.767328
-0.702711,18.854725,0.831649,24.767328,24.997803,12.924395,1.779342,24.820515
-1.141100,18.863590,0.831649,24.650293,24.997803,12.676190,1.779342,24.660952
-1.054793,18.854725,0.831649,24.767328,24.997803,12.853479,1.779342,24.811726
-0.509304,18.854725,0.825202,24.855972,24.997803,12.800292,1.779342,24.723003
-0.850989,18.854725,0.831649,24.892328,24.997803,12.924844,1.779342,24.820515
-1.224909,18.854725,0.831649,24.705275,24.997803,12.738242,1.779342,24.749596
-0.412601,18.854725,0.831649,24.900293,24.997803,12.809157,1.779342,24.820515
-0.786521,18.854725,0.831649,24.767328,24.997803,12.719500,1.779342,24.820515
-1.044396,18.854725,0.831649,24.757563,24.997803,12.906666,1.779342,24.820515
-1.334506,18.854725,0.831649,24.731455,24.997803,12.755970,1.779342,24.731867
-0.567335,18.854725,0.831649,24.767328,24.997803,12.623003,1.779342,24.811726
-0.283663,18.854725,0.831649,24.669817,24.997803,12.614140,1.779342,24.705275
-0.631795,18.854725,0.831649,24.687582,24.997803,12.818021,1.779342,24.820515
-0.909011,18.854725,0.825202,24.838240,24.997803,12.818021,1.779342,24.820515
-0.754659,18.854725,0.831649,24.785053,24.997803,12.791429,1.779342,24.695515
-0.979927,18.854725,0.831649,24.864836,24.997803,12.764835,1.779342,24.776081
-0.741392,18.854725,0.831649,24.776190,24.997803,12.640732,1.779342,24.616631
-0.161172,18.854725,0.827743,24.694616,24.997803,12.720512,1.779342,24.705275
-0.515751,18.854725,0.831649,24.829376,24.997803,12.755970,1.779342,24.874596
-0.883224,18.854725,0.825202,24.696409,24.997803,12.783462,1.779342,24.820515
-0.979927,18.854725,0.831649,24.864836,24.997803,12.764835,1.779342,24.820515
-0.857436,18.854725,0.838103,24.730972,24.997803,12.711648,1.779342,24.660952
-1.160440,18.854725,0.831649,24.793919,24.997803,12.773699,1.779342,24.758461
-1.108865,18.863590,0.831649,24.864836,24.997803,12.835751,1.779342,24.820515
-0.367473,18.863590,0.831649,24.838240,24.997803,12.756103,1.779342,24.820515
-0.857436,18.863590,0.831649,24.936649,24.997803,12.826886,1.779342,24.714138
-0.419048,18.854725,0.831649,24.749596,24.997803,12.693919,1.779342,24.669817
-0.670477,18.854725,0.831649,24.749596,24.997803,12.826886,1.779342,24.686649
-0.444835,18.854725,0.831649,24.660952,24.997803,12.658462,1.779342,24.616631
-0.264322,18.854725,0.831649,24.820515,24.997803,12.818021,1.779342,24.820515
-1.063737,18.863590,0.831649,24.820515,24.997803,12.800292,1.779342,24.785053
-1.178986,18.863590,0.831649,24.926884,24.997803,12.862344,1.779342,24.695515
-0.496411,18.863590,0.831649,24.767328,24.997803,12.667347,1.779342,24.714138
-0.444835,18.854725,0.831649,24.767328,24.997803,12.871208,1.779342,24.820515
-0.780074,18.863514,0.831641,24.696409,24.997803,12.702784,1.779342,24.705275
-0.844130,18.863590,0.831649,24.820515,24.997803,12.835751,1.779342,24.749596
-0.780074,18.863590,0.831649,24.820515,24.997803,12.880073,1.779342,24.714138
-0.625348,18.863590,0.831649,24.758385,24.997803,12.791429,1.779342,24.820515
-0.734977,18.863514,0.831649,24.873701,24.997803,12.720512,1.779342,24.820515
-0.419048,18.854725,0.831649,24.660952,24.997803,12.676190,1.779342,24.643223
-0.419048,18.854725,0.825202,24.669817,24.997803,12.649152,1.779342,24.820515
-0.792967,18.863590,0.827743,24.625908,24.997803,12.773699,1.779342,24.802782
-0.909011,18.854801,0.831649,24.767328,24.997803,12.738242,1.779342,24.749596
-0.522198,18.863590,0.825202,24.714138,24.997803,12.720512,1.779342,24.820515
-0.406154,18.863590,0.831649,24.997803,24.997803,12.826886,1.779342,24.820515
-0.457729,18.854725,0.831649,24.821409,24.997803,12.791429,1.779342,24.785053
-0.702171,18.863590,0.827735,24.643223,24.997803,12.693919,1.779342,24.652088
-0.599555,18.854725,0.831649,24.918022,24.997803,12.897801,1.979195,24.820509
-1.102418,18.863590,0.831649,24.926884,24.997803,12.738187,1.979195,24.820515
-0.322345,18.863590,0.831649,24.696293,24.997803,12.747106,1.979195,24.802782
-0.883224,18.863514,0.831641,24.652088,24.997803,12.685055,1.979195,24.660952
-0.696265,18.854725,0.825202,24.678680,24.997803,12.711648,1.979195,24.856867
-0.419048,18.854725,0.831649,24.660952,24.997803,12.764835,1.979195,24.802782
-0.941246,18.863590,0.831649,24.660952,24.997803,12.818021,1.979195,24.820515
-0.727165,18.854725,0.831649,24.802782,24.997803,12.693919,1.979195,24.820515
-0.780074,18.863590,0.831649,24.971209,24.997803,12.906666,1.979195,24.820515
-1.147546,18.854725,0.831649,24.918022,24.997803,12.906666,1.979195,24.820515
-1.128206,18.863590,0.831649,24.891426,24.997803,12.959854,1.979195,24.802782
-0.470623,18.863590,0.831649,24.811649,24.997803,12.782564,1.979195,24.767328
-0.889671,18.863590,0.831649,24.811649,24.997803,12.871208,1.979195,24.820515
-0.831649,18.863590,0.831649,24.802782,24.997803,12.710937,1.979195,24.776190
-0.412601,18.854725,0.831649,24.794443,24.997803,12.755970,1.979195,24.714138
-0.709158,18.854725,0.831649,24.696409,24.997803,12.702784,1.979195,24.767328
-0.857436,18.863590,0.863883,24.749596,24.997803,12.773699,1.979195,24.758461
-0.754286,18.863590,0.825202,24.749596,24.997803,12.809157,1.979195,24.785053
-0.883224,18.863590,0.831649,24.918919,24.997803,12.667325,1.979195,24.669817
-0.431942,18.863590,0.831649,24.900293,24.997803,12.933259,1.979195,24.820515
-0.896118,18.863590,0.831649,24.820515,24.997803,12.835751,1.979195,24.784870
-1.089524,18.863590,0.831649,24.900293,24.997803,12.667444,1.979195,24.749596
-0.657583,18.863590,0.831649,24.749596,24.997803,12.844614,1.979195,24.749596
-0.657583,18.863590,0.829108,24.767328,24.997803,12.862344,1.979195,24.820515
-1.018614,18.863590,0.831649,24.678680,24.997803,12.782564,1.979195,24.696491
